# Alpha 3 -15 Angle (Up to date)
# 940 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
54.127,121.664,121.664,-3.581,5.139,0.026,0.733,-12.272,-12.143,17.264,225.304,3.685,0.732,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.952,225,14.209,998.981,0.001,339.91,0.011,7.384e4,0.976,4.831,0.183,0.126,7.448e-4
54.31,121.009,121.009,-3.576,5.232,0.038,1.133,-11.787,-11.657,16.578,225.316,3.819,1.132,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.458,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.231,225,14.213,999.058,0.001,339.912,0.011,7.403e4,0.976,4.831,0.183,0.126,7.571e-4
54.493,120.355,120.355,-3.569,5.381,-0.052,0.48,-11.279,-11.15,15.86,225.331,4.027,0.477,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.451,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.201,225,14.218,999.134,0.001,339.915,0.011,7.349e4,0.976,4.831,0.183,0.126,7.763e-4
54.676,119.699,119.699,-3.579,5.453,0.002,0.509,-10.751,-10.621,15.113,225.347,4.114,0.509,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.3,225,14.222,999.211,0.001,339.917,0.011,7.371e4,0.976,4.831,0.183,0.126,7.858e-4
54.859,119.044,119.044,-3.579,5.523,0.047,1.091,-10.213,-10.083,14.352,225.365,4.207,1.09,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.458,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.811,225,14.226,999.288,0.001,339.92,0.011,7.405e4,0.976,4.831,0.183,0.126,7.948e-4
55.042,118.39,118.39,-3.57,5.367,-0.022,0.851,-9.681,-9.552,13.6,225.385,4.008,0.851,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.697,225,14.23,999.365,0.001,339.923,0.011,7.371e4,0.976,4.831,0.183,0.126,7.745e-4
55.226,117.735,117.735,-3.574,5.255,0.065,1.427,-9.172,-9.042,12.879,225.407,3.852,1.425,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.461,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.335,225,14.235,999.442,0.001,339.925,0.011,7.428e4,0.976,4.831,0.183,0.126,7.599e-4
55.409,117.082,117.082,-3.562,5.058,-0.077,0.684,-8.689,-8.56,12.198,225.429,3.591,0.68,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.451,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.341,225,14.239,999.518,0.001,339.928,0.011,7.345e4,0.976,4.831,0.184,0.126,7.337e-4
55.593,116.426,116.426,-3.576,4.98,-0.004,0.607,-8.231,-8.102,11.549,225.453,3.466,0.607,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.244,225,14.243,999.595,0.001,339.93,0.011,7.371e4,0.976,4.831,0.183,0.126,7.235e-4
55.776,115.771,115.771,-3.577,4.904,-0.013,0.308,-7.79,-7.66,10.925,225.479,3.355,0.308,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.467,225,14.247,999.672,0.001,339.933,0.011,7.363e4,0.976,4.831,0.183,0.126,7.132e-4
55.959,115.116,115.116,-3.58,4.945,0.024,0.75,-7.352,-7.223,10.306,225.508,3.411,0.749,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.684,225,14.252,999.749,0.001,339.935,0.011,7.386e4,0.976,4.831,0.183,0.126,7.187e-4
56.141,114.462,114.462,-3.575,5.037,0.014,0.909,-6.902,-6.773,9.67,225.541,3.548,0.909,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.879,225,14.256,999.826,0.001,339.938,0.011,7.387e4,0.976,4.831,0.183,0.126,7.311e-4
56.325,113.808,113.808,-3.573,5.154,-0.04,0.164,-6.432,-6.303,9.005,225.581,3.715,0.159,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.656,225,14.26,999.902,0.001,339.941,0.011,7.352e4,0.976,4.831,0.183,0.126,7.466e-4
56.508,113.153,113.153,-3.58,5.138,0.004,0.307,-5.952,-5.823,8.327,225.628,3.685,0.307,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.573,225,14.265,999.979,0.001,339.943,0.011,7.37e4,0.976,4.831,0.183,0.126,7.446e-4
56.691,112.498,112.498,-3.579,5.097,-0.003,0.166,-5.48,-5.351,7.659,225.683,3.629,0.166,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.569,225,14.269,1000.056,0.001,339.946,0.011,7.366e4,0.976,4.831,0.183,0.126,7.392e-4
56.873,111.844,111.844,-3.58,5.076,0.041,0.916,-5.012,-4.883,6.998,225.747,3.599,0.915,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.932,225,14.273,1000.133,0.001,339.948,0.011,7.398e4,0.976,4.831,0.183,0.127,7.364e-4
57.056,111.19,111.19,-3.572,5.191,-0.039,0.214,-4.536,-4.407,6.325,225.827,3.766,0.21,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.843,225,14.277,1000.209,0.001,339.951,0.011,7.353e4,0.976,4.831,0.183,0.127,7.515e-4
57.239,110.535,110.535,-3.579,5.224,0.006,0.397,-4.046,-3.917,5.632,225.928,3.805,0.396,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.949,225,14.282,1000.286,0.001,339.954,0.011,7.372e4,0.976,4.831,0.183,0.127,7.56e-4
57.422,109.881,109.881,-3.578,5.276,0.011,0.606,-3.55,-3.421,4.93,226.06,3.877,0.606,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.455,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.098,225,14.286,1000.363,0.001,339.956,0.011,7.378e4,0.976,4.831,0.183,0.127,7.628e-4
57.605,109.227,109.227,-3.576,5.356,0.007,0.705,-3.041,-2.912,4.211,226.241,3.988,0.705,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.455,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.73,225,14.29,1000.439,0.001,339.959,0.011,7.379e4,0.976,4.831,0.183,0.127,7.732e-4
57.788,108.573,108.573,-3.575,5.26,-0.016,0.412,-2.534,-2.405,3.493,226.495,3.859,0.412,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.708,225,14.294,1000.516,0.001,339.961,0.011,7.365e4,0.976,4.831,0.183,0.127,7.606e-4
57.971,107.919,107.919,-3.578,5.207,-0.006,0.199,-2.039,-1.91,2.794,226.869,3.783,0.199,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.711,225,14.299,1000.593,0.001,339.964,0.011,7.366e4,0.976,4.831,0.183,0.127,7.537e-4
58.154,107.265,107.265,-3.579,5.182,-8.411e-4,0.106,-1.552,-1.424,2.106,227.479,3.747,0.106,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.708,225,14.303,1000.67,0.001,339.966,0.011,7.368e4,0.976,4.831,0.183,0.127,7.504e-4
58.336,106.611,106.611,-3.579,5.168,0.002,0.171,-1.069,-0.941,1.424,228.667,3.728,0.171,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.665,225,14.307,1000.746,0.001,339.969,0.011,7.369e4,0.976,4.831,0.183,0.127,7.486e-4
58.519,105.957,105.957,-3.579,5.145,0.008,0.421,-0.59,-0.461,0.749,231.988,3.697,0.421,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.85,225,14.311,1000.823,0.001,339.972,0.011,7.374e4,0.976,4.831,0.183,0.127,7.456e-4
58.702,105.303,105.303,-3.577,5.199,-0.008,0.009,-0.107,0.022,0.109,281.437,3.773,0.003,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.774,225,14.316,1000.9,0.001,339.974,0.011,7.365e4,0.976,4.831,0.183,0.127,7.527e-4
58.885,104.649,104.649,-3.579,5.201,0.002,0.178,0.381,0.509,0.636,36.772,3.774,0.178,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.839,225,14.32,1000.976,0.001,339.977,0.011,7.37e4,0.976,4.831,0.183,0.127,7.529e-4
59.067,103.995,103.995,-3.578,5.224,0.018,0.612,0.87,0.999,1.325,41.062,3.806,0.612,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.455,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.029,225,14.324,1001.053,0.001,339.979,0.011,7.382e4,0.976,4.831,0.183,0.127,7.56e-4
59.25,103.341,103.341,-3.575,5.304,0.068,1.317,1.37,1.498,2.03,42.431,3.918,1.315,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.461,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.441,225,14.328,1001.13,0.001,339.982,0.011,7.427e4,0.976,4.831,0.183,0.127,7.664e-4
59.433,102.689,102.689,-3.562,5.12,-0.075,0.472,1.861,1.989,2.724,43.086,3.678,0.466,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.45,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.848,225,14.333,1001.206,0.001,339.984,0.01,7.345e4,0.976,4.831,0.184,0.127,7.42e-4
59.617,102.034,102.034,-3.576,5.191,-0.01,0.117,2.344,2.472,3.406,43.47,3.763,0.116,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.721,225,14.337,1001.283,0.001,339.987,0.011,7.365e4,0.976,4.831,0.183,0.127,7.517e-4
59.799,101.38,101.38,-3.578,5.177,0.047,0.967,2.829,2.957,4.092,43.727,3.742,0.965,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.458,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.391,225,14.341,1001.36,0.001,339.99,0.011,7.404e4,0.976,4.831,0.183,0.127,7.498e-4
59.982,100.727,100.727,-3.569,5.045,-0.021,0.7,3.301,3.429,4.76,43.906,3.566,0.7,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.31,225,14.345,1001.436,0.001,339.992,0.011,7.37e4,0.976,4.831,0.183,0.127,7.321e-4
60.165,100.073,100.073,-3.573,4.958,-0.023,0.163,3.754,3.883,5.401,44.036,3.437,0.161,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.496,225,14.35,1001.513,0.001,339.995,0.011,7.361e4,0.976,4.831,0.183,0.127,7.205e-4
60.348,99.419,99.419,-3.578,4.982,0.025,0.716,4.201,4.329,6.032,44.137,3.467,0.716,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.206,225,14.354,1001.59,0.001,339.997,0.011,7.389e4,0.976,4.831,0.183,0.127,7.237e-4
60.531,98.766,98.766,-3.573,4.888,0.011,0.85,4.64,4.768,6.653,44.218,3.336,0.85,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.026,225,14.358,1001.666,0.001,340,0.011,7.388e4,0.976,4.831,0.183,0.127,7.11e-4
60.714,98.112,98.112,-3.571,4.782,-0.03,0.343,5.061,5.19,7.249,44.282,3.181,0.341,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.305,225,14.362,1001.743,0.001,340.002,0.011,7.36e4,0.976,4.831,0.183,0.127,6.964e-4
60.897,97.458,97.458,-3.576,4.828,0.009,0.526,5.477,5.606,7.837,44.336,3.243,0.526,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.435,225,14.367,1001.82,0.001,340.005,0.011,7.378e4,0.976,4.831,0.183,0.127,7.027e-4
61.079,96.805,96.805,-3.575,4.892,-0.011,0.196,5.902,6.031,8.438,44.384,3.339,0.196,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.411,225,14.371,1001.896,0.001,340.008,0.011,7.366e4,0.976,4.831,0.183,0.127,7.115e-4
61.262,96.151,96.151,-3.577,4.918,-0.001,0.066,6.336,6.465,9.052,44.426,3.375,0.066,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.351,225,14.375,1001.973,0.001,340.01,0.011,7.37e4,0.976,4.831,0.183,0.127,7.151e-4
61.445,95.498,95.498,-3.577,4.91,0.042,0.903,6.771,6.9,9.667,44.462,3.363,0.902,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.457,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.035,225,14.379,1002.05,0.001,340.013,0.011,7.401e4,0.976,4.831,0.183,0.127,7.14e-4
61.628,94.845,94.845,-3.569,4.793,-0.04,0.128,7.195,7.323,10.267,44.494,3.198,0.122,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.153,225,14.384,1002.126,0.001,340.015,0.01,7.356e4,0.976,4.831,0.183,0.127,6.978e-4
61.811,94.191,94.191,-3.577,4.783,0.01,0.436,7.608,7.736,10.85,44.521,3.176,0.436,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.335,225,14.388,1002.203,0.001,340.018,0.011,7.378e4,0.976,4.831,0.183,0.127,6.966e-4
61.993,93.538,93.538,-3.575,4.835,0.014,0.673,8.023,8.151,11.437,44.546,3.256,0.673,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.455,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.501,225,14.392,1002.28,0.001,340.02,0.011,7.384e4,0.976,4.831,0.183,0.127,7.037e-4
62.176,92.885,92.885,-3.572,4.917,-0.014,0.405,8.452,8.58,12.043,44.569,3.378,0.405,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.526,225,14.396,1002.356,0.001,340.023,0.011,7.369e4,0.976,4.831,0.183,0.127,7.149e-4
62.359,92.232,92.232,-3.575,4.97,-0.004,0.256,8.893,9.021,12.668,44.59,3.452,0.256,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.359,225,14.4,1002.433,0.001,340.026,0.011,7.37e4,0.976,4.831,0.183,0.127,7.221e-4
62.541,91.579,91.579,-3.576,4.938,-0.003,0.006,9.336,9.464,13.294,44.61,3.406,0.005,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.404,225,14.405,1002.509,0.001,340.028,0.011,7.37e4,0.976,4.831,0.183,0.127,7.178e-4
62.724,90.926,90.926,-3.576,4.938,0.054,1.029,9.776,9.904,13.916,44.627,3.405,1.027,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.458,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.778,225,14.409,1002.586,0.001,340.031,0.011,7.411e4,0.976,4.831,0.183,0.127,7.178e-4
62.907,90.274,90.274,-3.567,5.062,-0.046,0.348,10.228,10.356,14.555,44.644,3.592,0.345,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.718,225,14.413,1002.662,0.001,340.033,0.01,7.356e4,0.976,4.831,0.183,0.127,7.343e-4
63.09,89.62,89.62,-3.575,5.113,-0.005,0.033,10.697,10.825,15.218,44.659,3.655,0.033,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.643,225,14.417,1002.739,0.001,340.036,0.011,7.369e4,0.976,4.831,0.183,0.127,7.413e-4
63.272,88.967,88.967,-3.576,5.109,0.002,0.169,11.168,11.296,15.885,44.674,3.65,0.169,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.711,225,14.422,1002.816,0.001,340.038,0.011,7.373e4,0.976,4.831,0.183,0.127,7.408e-4
63.455,88.314,88.314,-3.576,5.131,0.022,0.676,11.642,11.77,16.555,44.687,3.68,0.676,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.455,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.926,225,14.426,1002.892,0.001,340.041,0.011,7.389e4,0.976,4.831,0.183,0.127,7.437e-4
63.638,87.661,87.661,-3.572,5.218,0.111,1.647,12.125,12.253,17.238,44.699,3.804,1.643,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.465,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.396,225,14.43,1002.969,0.001,340.044,0.011,7.464e4,0.976,4.831,0.183,0.127,7.55e-4
63.82,87.01,87.01,-3.551,5.427,-0.058,1.212,12.636,12.764,17.961,44.711,4.104,1.211,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.546,225,14.434,1003.045,0.001,340.046,0.011,7.378e4,0.976,4.831,0.184,0.127,7.818e-4
64.004,86.357,86.357,-3.562,5.604,-0.018,1.049,13.184,13.312,18.735,44.723,4.327,1.049,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.455,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.709,225,14.439,1003.122,0.001,340.049,0.011,7.386e4,0.976,4.831,0.183,0.127,8.047e-4
64.187,85.704,85.704,-3.565,5.756,-0.036,0.607,13.757,13.885,19.546,44.735,4.519,0.606,28.61,-80.6,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.792,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.74,225,14.443,1003.198,0.001,340.051,0.011,7.366e4,0.976,4.831,0.183,0.127,8.241e-4
